-85.3726570729292,42.4123191318918,38.56,soybeans,0.03,2012
-85.3726509986261,42.4122246065249,31.88,soybeans,0.03,2012
-85.3726595026504,42.4123938519438,38.85,soybeans,0.03,2012
-85.3726570729292,42.4123326355157,38.26,soybeans,0.03,2012
-85.372654643208,42.4122912244025,47.93,soybeans,0.03,2012
-85.3726509986261,42.4122354094239,29.84,soybeans,0.03,2012
-85.3722075745015,42.4123983531517,22.44,soybeans,0.04,2012
-85.3726619323717,42.412410956534,32.48,soybeans,0.03,2012
-85.3726595026504,42.4123632437297,32.48,soybeans,0.03,2012
-85.3726595026504,42.4123497401059,32.89,soybeans,0.03,2012
-85.3726765106991,42.412841272014,20.04,soybeans,0.03,2012
-85.3726570729292,42.4123020273016,52.85,soybeans,0.03,2012
-85.372654643208,42.4122633169132,39.56,soybeans,0.03,2012
-85.3726509986261,42.4122498132894,35.47,soybeans,0.03,2012
-85.3722391608775,42.4121993997603,66.97,soybeans,16,2012
-85.3722075745015,42.4123821488031,22.94,soybeans,0.04,2012
-85.372212433944,42.4126846299774,29.42,soybeans,0.04,2012
-85.3726619323717,42.4124244601578,32.48,soybeans,0.03,2012
-85.3722185082471,42.4129285954483,17.54,soybeans,0.04,2012
-85.3726595026504,42.4123803483199,33.64,soybeans,0.03,2012
-85.3722209379683,42.4129871111516,20.15,soybeans,11.44,2012
-85.3722245825502,42.4130843372433,38.43,soybeans,11.44,2012
-85.3726765106991,42.4129637048703,20.34,soybeans,0.03,2012
-85.3726765106991,42.4129772084941,23.21,soybeans,0.03,2012
-85.3726765106991,42.4128547756379,19.15,soybeans,0.03,2012
-85.3726619323717,42.4124721729621,24.95,soybeans,0.03,2012
-85.372670436396,42.4126720265951,22.34,soybeans,0.03,2012
-85.372654643208,42.4122777207787,48.42,soybeans,0.03,2012
-85.3726680066748,42.4125937055768,31.51,soybeans,0.03,2012
-85.3726655769535,42.4125027811762,18.27,soybeans,0.03,2012
-85.3722610283686,42.4125630973627,24.55,soybeans,16,2012
-85.3722415905988,42.4122102026594,35.69,soybeans,16,2012
-85.3722051447803,42.4122822219866,22.92,soybeans,0.04,2012
-85.3722075745015,42.4123650442129,25.36,soybeans,0.04,2012
-85.3722100042228,42.4124820756196,24.08,soybeans,0.04,2012
-85.3722075745015,42.4124649710294,21.53,soybeans,0.04,2012
-85.3722270122714,42.4131068432831,37.57,soybeans,11.44,2012
-85.3726619323717,42.4124415647481,33.64,soybeans,0.03,2012
-85.3722160785259,42.4127980604177,35.44,soybeans,0.04,2012
-85.3722160785259,42.4127818560691,37.05,soybeans,0.04,2012
-85.3722185082471,42.4129150918244,19.78,soybeans,0.04,2012
-85.3722270122714,42.413096040384,38.43,soybeans,11.44,2012
-85.3722185082471,42.4129429993137,17.84,soybeans,0.04,2012
-85.3722185082471,42.4129736075278,19.13,soybeans,11.44,2012
-85.3722245825502,42.413076235069,32.86,soybeans,11.44,2012
-85.3722245825502,42.4130654321699,28.98,soybeans,11.44,2012
-85.3722500946231,42.4122741198123,32.71,soybeans,16,2012
-85.3722585986474,42.4124073555676,18.58,soybeans,16,2012
-85.3722294419926,42.4131149454574,32.28,soybeans,11.44,2012
-85.3726765106991,42.4129916123596,15.5,soybeans,0.03,2012
-85.3726765106991,42.4129466002801,19.45,soybeans,0.03,2012
-85.3726765106991,42.4128853838519,17.39,soybeans,0.03,2012
-85.3722585986474,42.4124379637817,20.28,soybeans,16,2012
