-85.3688895422639,42.41178594942,69.22,wheat,10.25,2007
-85.3748212923033,42.4100037611451,14.32,wheat,11.81,2007
-85.3683388161012,42.4117285196929,68.78,wheat,10.49,2007
-85.3709918491873,42.4105152289051,21.45,wheat,11.81,2007
-85.3682865779247,42.4116673032541,68.41,wheat,10.59,2007
-85.3699593465185,42.4142885318599,0.5,wheat,10.79,2007
-85.3716298905311,42.4076802337197,71.18,wheat,12.09,2007
-85.3719372251721,42.4070986771291,15.37,wheat,12.14,2007
-85.3716359643382,42.4078863892293,61.79,wheat,12.09,2007
-85.3698900972059,42.4151419605806,0.5,wheat,10.99,2007
-85.377244105806,42.4072803265789,61.35,wheat,11.29,2007
-85.3699790937123,42.4068800186963,19.91,wheat,12.26,2007
-85.3691406392201,42.414272028241,61.22,wheat,0.02,2007
-85.3690584051745,42.4112187971178,0.5,wheat,10.35,2007
-85.3748188626996,42.4095932507613,61.81,wheat,11.71,2007
-85.3720297382641,42.408941739369,19.79,wheat,12.03,2007
-85.3750083717931,42.409537435753,68.17,wheat,11.71,2007
-85.3690786793117,42.4144331714278,13.48,wheat,10.94,2007
-85.3694818389941,42.4127178594467,61.79,wheat,10.27,2007
-85.3707215346889,42.411225655101,14.84,wheat,11.86,2007
-85.3721587680003,42.4073759201522,61.79,wheat,12.18,2007
-85.3698876674054,42.4151581649234,0.51,wheat,10.99,2007
-85.3691203620698,42.4116194046963,61.8,wheat,10.15,2007
-85.369997746995,42.4112492398793,17.69,wheat,11.71,2007
-85.3690122412134,42.4115716918836,61.8,wheat,10.05,2007
-85.3696717649467,42.4151317448844,0.51,wheat,10.79,2007
-85.3708054797136,42.4129486140497,64.94,wheat,10.56,2007
-85.3710367975731,42.4101956430265,15.29,wheat,11.91,2007
-85.3724818945073,42.4076459928726,64.94,wheat,12.08,2007
-85.3697798910783,42.4151596523636,0.51,wheat,10.59,2007
-85.3697029436479,42.4129951338561,64.94,wheat,10.8,2007
-85.3746463608324,42.4091872415878,15.3,wheat,11.71,2007
-85.3692979015687,42.406745621416,68.38,wheat,12.42,2007
-85.3690584051745,42.4112052934915,0.52,wheat,10.35,2007
-85.3694922601451,42.4066285898824,64.95,wheat,12.22,2007
-85.3761467303229,42.4080013477686,15.31,wheat,11.93,2007
-85.3696015868444,42.4067429206883,68.38,wheat,12.32,2007
-85.3696717649467,42.4151515501923,0.53,wheat,10.79,2007
-85.3682890076073,42.4118221448347,64.97,wheat,10.59,2007
-85.3694594621353,42.4069868864237,15.31,wheat,12.32,2007
-85.3700272908302,42.412845539647,71.2,wheat,10.51,2007
-85.3720862790578,42.412232642999,0.55,wheat,10.72,2007
-85.3715800853126,42.4078890899565,61.12,wheat,11.95,2007
-85.3700525321785,42.4084471852971,15.32,wheat,11.47,2007
-85.37074431559,42.4088075100232,68.38,wheat,12,2007
-85.3700650428379,42.4142831304123,0.54,wheat,10.69,2007
-85.3716845547953,42.4075046864516,64.95,wheat,12.14,2007
-85.375770154153,42.4080040484958,15.32,wheat,12.23,2007
-85.3682865779247,42.4116249918919,64.97,wheat,10.59,2007
-85.369885237605,42.4151779702313,0.55,wheat,10.99,2007
-85.370856503853,42.4126569357742,64.96,wheat,10.52,2007
-85.3688682547489,42.4099337174073,20.09,wheat,11.72,2007
-85.3705418549931,42.4129765215391,68.4,wheat,10.42,2007
-85.3694064206144,42.4112420809392,13.27,wheat,11.67,2007
-85.3687231090355,42.4115158768951,61.12,wheat,10.45,2007
-85.3711558379188,42.4085017447947,19.8,wheat,11.69,2007
-85.3687194645123,42.4113133225015,61.83,wheat,10.45,2007
-85.3682784605426,42.4132653461238,13.26,wheat,11.7,2007
-85.3710217298808,42.412404480448,64.97,wheat,10.48,2007
-85.3711886502275,42.4108492186544,15.33,wheat,12.02,2007
-85.3718848849583,42.4100456718269,71.21,wheat,11.7,2007
-85.3719113391394,42.4122299422742,0.57,wheat,10.52,2007
-85.3690122412134,42.4116329083226,61.83,wheat,10.05,2007
-85.3700062508819,42.4119910390815,21.37,wheat,11.71,2007
-85.374660938455,42.4099461456526,71.21,wheat,11.71,2007
-85.3759511536669,42.4074639030577,13.45,wheat,12.24,2007
-85.3690122412134,42.4118354627162,61.12,wheat,10.05,2007
-85.3688988740873,42.4151731697493,15.35,wheat,-21474836.48,2007
-85.3690122412134,42.4115302807631,61.12,wheat,10.05,2007
-85.368149064598,42.4091821580249,0.58,wheat,11.89,2007
-85.370908742853,42.4124345761011,68.4,wheat,10.52,2007
-85.3685311556344,42.4132788497452,15.36,wheat,10.9,2007
-85.3709111725739,42.4126425319087,68.4,wheat,10.52,2007
-85.3701479426708,42.4067575857069,14.3,wheat,12.16,2007
-85.3702058753425,42.412985977335,71.22,wheat,10.65,2007
-85.369006167008,42.4120686253293,17.51,wheat,10.05,2007
-85.3705345658303,42.4125264007434,68.4,wheat,10.52,2007
-85.3690896134132,42.4148085720362,14.29,wheat,10.94,2007
-85.3709111725739,42.4126596364989,68.4,wheat,10.52,2007
-85.3725932910677,42.4123918227182,20.1,wheat,10.72,2007
-85.369727650363,42.4147509428291,64.97,wheat,10.69,2007
-85.370935655398,42.4141184303131,14.29,wheat,11.01,2007
-85.3687231090355,42.4117193315305,61.12,wheat,10.45,2007
-85.369959657861,42.4069943495026,21.35,wheat,12.15,2007
-85.3687255387177,42.4117994530462,61.12,wheat,10.45,2007
-85.3696717649467,42.415167754535,0.62,wheat,10.79,2007
-85.3687255387177,42.4117580419258,61.12,wheat,10.45,2007
-85.370668731062,42.4103016493499,15.4,wheat,12.16,2007
-85.3704774673886,42.4123634570154,71.22,wheat,10.57,2007
-85.3683307003933,42.4133292632653,14.3,wheat,12.1,2007
-85.370908742853,42.4124534811745,68.4,wheat,10.52,2007
-85.3761046940294,42.4081693558934,14.89,wheat,11.4,2007
-85.3706281151214,42.4131264742048,68.45,wheat,10.62,2007
-85.3721850980133,42.4122252780236,0.62,wheat,11.52,2007
-85.3720465537005,42.407208506702,64.98,wheat,11.85,2007
-85.3706116344642,42.4102593379801,15.38,wheat,11.94,2007
-85.3709694858761,42.4130422391752,61.84,wheat,10.52,2007
-85.3720862790578,42.4122137379256,0.64,wheat,10.72,2007
-85.3702058753425,42.4126249804574,64.98,wheat,10.65,2007
-85.3690896134132,42.4147833652807,14.85,wheat,10.94,2007
-85.3684938335567,42.4101923072741,61.85,wheat,10.39,2007
-85.3716926642414,42.4122218400999,0.64,wheat,11.42,2007
-85.370096537886,42.4129175589742,64.99,wheat,10.41,2007
-85.3723370410241,42.4091837297754,19.8,wheat,11.49,2007
-85.3700374012663,42.4065163206983,64.99,wheat,12.16,2007
-85.3697798910783,42.4151794576715,0.67,wheat,10.59,2007
-85.369592391321,42.4129645256421,61.85,wheat,10.56,2007
-85.3698900972059,42.4151248559966,19.8,wheat,10.99,2007
-85.3701455131893,42.4064605056589,64.99,wheat,12.16,2007
